"Activity" "Subject" "Body_Acceleration_Mean_X" "Body_Acceleration_Mean_Y" "Body_Acceleration_Mean_Z" "Body_Acceleration_StD_X" "Body_Acceleration_StD_Y" "Body_Acceleration_StD_Z" "Gravity_Acceleration_Mean_X" "Gravity_Acceleration_Mean_Y" "Gravity_Acceleration_Mean_Z" "Gravity_Acceleration_StD_X" "Gravity_Acceleration_StD_Y" "Gravity_Acceleration_StD_Z" "Body_Acceleration_Jerk_Mean_X" "Body_Acceleration_Jerk_Mean_Y" "Body_Acceleration_Jerk_Mean_Z" "Body_Acceleration_Jerk_StD_X" "Body_Acceleration_Jerk_StD_Y" "Body_Acceleration_Jerk_StD_Z" "Body_Gyroscope_Mean_X" "Body_Gyroscope_Mean_Y" "Body_Gyroscope_Mean_Z" "Body_Gyroscope_StD_X" "Body_Gyroscope_StD_Y" "Body_Gyroscope_StD_Z" "Body_Gyroscope_Jerk_Mean_X" "Body_Gyroscope_Jerk_Mean_Y" "Body_Gyroscope_Jerk_Mean_Z" "Body_Gyroscope_Jerk_StD_X" "Body_Gyroscope_Jerk_StD_Y" "Body_Gyroscope_Jerk_StD_Z" "Body_Acceleration_Magnitude_Mean" "Body_Acceleration_Magnitude_StD" "Gravity_Acceleration_Magnitude_Mean" "Gravity_Acceleration_Magnitude_StD" "Body_Acceleration_Jerk_Magnitude_Mean" "Body_Acceleration_Jerk_Magnitude_StD" "Body_Gyroscope_Magnitude_Mean" "Body_Gyroscope_Magnitude_StD" "Body_Gyroscope_Jerk_Magnitude_Mean" "Body_Gyroscope_Jerk_Magnitude_StD" "FFT_Body_Acceleration_Mean_X" "FFT_Body_Acceleration_Mean_Y" "FFT_Body_Acceleration_Mean_Z" "FFT_Body_Acceleration_StD_X" "FFT_Body_Acceleration_StD_Y" "FFT_Body_Acceleration_StD_Z" "FFT_Body_Acceleration_Jerk_Mean_X" "FFT_Body_Acceleration_Jerk_Mean_Y" "FFT_Body_Acceleration_Jerk_Mean_Z" "FFT_Body_Acceleration_Jerk_StD_X" "FFT_Body_Acceleration_Jerk_StD_Y" "FFT_Body_Acceleration_Jerk_StD_Z" "FFT_Body_Gyroscope_Mean_X" "FFT_Body_Gyroscope_Mean_Y" "FFT_Body_Gyroscope_Mean_Z" "FFT_Body_Gyroscope_StD_X" "FFT_Body_Gyroscope_StD_Y" "FFT_Body_Gyroscope_StD_Z" "FFT_Body_Acceleration_Magnitude_Mean" "FFT_Body_Acceleration_Magnitude_StD" "FFT_Body_Acceleration_Jerk_Magnitude_Mean" "FFT_Body_Acceleration_Jerk_Magnitude_StD" "FFT_Body_Gyroscope_Magnitude_Mean" "FFT_Body_Gyroscope_Magnitude_StD" "FFT_Body_Gyroscope_Jerk_Magnitude_Mean" "FFT_Body_Gyroscope_Jerk_Magnitude_StD"
"WALKING" 14 2.71959598644068e-01 -2.17785380966102e-02 -1.06756369135593e-01 -4.02639098135593e-01 -5.36126686650847e-02 5.18841040022034e-02 8.02973961525424e-01 -2.70314822881356e-01 -4.22495268474576e-01 -9.74816884237288e-01 -9.54455935762712e-01 -9.47516969830508e-01 7.20877913452542e-02 2.4116023559322e-02 1.99723036949153e-02 -4.54497019661017e-01 -3.44339569152542e-01 -4.72791088644068e-01 -3.47655062271186e-03 -8.29682847966102e-02 5.13222717627119e-02 -6.0038822220339e-01 -1.48392604279661e-02 -1.2609080020339e-01 -1.10656054802153e-01 -4.38969529084746e-02 -3.88825919508475e-02 -5.71759911525424e-01 -5.36737701694915e-01 -4.97187687966102e-01 -1.44404671779661e-01 -3.6380562779661e-01 -1.44404671779661e-01 -3.6380562779661e-01 -3.77293155084746e-01 -4.39746918474576e-01 -1.37208741864407e-01 -2.01401930542373e-01 -5.19895046779661e-01 -6.06103313898305e-01 -4.21498172542373e-01 -1.74601844847458e-01 -1.77366434042373e-01 -3.95859985762712e-01 -5.42709972186441e-02 8.54892136933898e-02 -4.72360616779661e-01 -3.76766600508475e-01 -4.15899179152542e-01 -4.84797709830508e-01 -3.53526894237288e-01 -5.28889535084746e-01 -5.08595851864407e-01 -2.15894949525424e-01 -2.12925759152542e-01 -6.30082075932203e-01 8.32950551222034e-02 -1.80232949016949e-01 -3.73516771016949e-01 -4.57490009491525e-01 -4.31591453389831e-01 -4.53426008983051e-01 -3.11386449661017e-01 -2.65504551525424e-01 -5.91036936101695e-01 -6.5567766220339e-01
"WALKING" 15 2.73899207962963e-01 -1.70809740090741e-02 -1.07621819518519e-01 -3.27961801111111e-01 1.38912923691296e-01 -5.18932634814815e-01 9.51524391481481e-01 -2.33918282592593e-01 7.57356734814815e-02 -9.78397287962963e-01 -9.71056501481481e-01 -9.5805876537037e-01 8.97770721666667e-02 8.90588563518519e-03 6.58706162574074e-04 -3.73217585e-01 -3.19265467387037e-02 -6.86268420555556e-01 -5.54883847662963e-02 -6.124278833e-02 8.42484921022222e-02 -3.29624620185185e-01 -4.20865007777778e-01 -4.8653265537037e-01 -7.76692754648148e-02 -5.52536572125926e-02 -5.10976492333333e-02 -2.83767987222222e-01 -7.02402935925926e-01 -5.91668608148148e-01 -1.86514650759259e-01 -3.23878324074074e-01 -1.86514650759259e-01 -3.23878324074074e-01 -3.20129322962963e-01 -3.10071425166667e-01 -2.43711124444444e-01 -4.25798469148148e-01 -5.43979500555556e-01 -6.3778595537037e-01 -3.1744092037037e-01 1.11321097159074e-01 -5.54942138148148e-01 -3.32520626851852e-01 8.05646237194445e-02 -5.37026414814815e-01 -3.9082198537037e-01 -6.69378062222222e-02 -6.48905254074074e-01 -4.11500068148148e-01 -6.06839140548148e-02 -7.23051140740741e-01 -2.53399360296296e-01 -5.35422096111111e-01 -4.61464065555556e-01 -3.57633378703704e-01 -3.65361208555556e-01 -5.43997593703704e-01 -2.75156242062037e-01 -4.58344792407407e-01 -2.89753952407407e-01 -3.42411927851852e-01 -4.89166383703704e-01 -4.81750218518519e-01 -6.45075178148148e-01 -6.54010147222222e-01
"WALKING" 16 2.76023564509804e-01 -2.04286929452941e-02 -1.08804049803922e-01 -4.04692523921569e-01 -3.14569762352941e-01 -1.59799790235294e-01 9.25981326078431e-01 -6.68246472745098e-02 -2.17351194313725e-01 -9.82469595490196e-01 -9.73784841960784e-01 -9.61387254313726e-01 7.70223771764706e-02 9.68444678235294e-03 3.60803282352941e-03 -3.96223738431373e-01 -4.25563858627451e-01 -4.4025821745098e-01 -1.51721912792157e-02 -6.95955689607843e-02 8.18650735686274e-02 -6.54171847058823e-01 -6.12593634117647e-01 -3.65489530588235e-01 -1.10917348282353e-01 -4.33876843176471e-02 -5.32986670705882e-02 -6.75889722745098e-01 -7.12237752941177e-01 -5.71264779411765e-01 -2.58766694117647e-01 -4.7180926745098e-01 -2.58766694117647e-01 -4.7180926745098e-01 -3.63144483529412e-01 -4.03386563921569e-01 -4.85931932745098e-01 -6.65078404313725e-01 -6.71541834117647e-01 -7.22808438431373e-01 -3.94790433529412e-01 -3.21500667843137e-01 -2.44363048235294e-01 -4.09070488039216e-01 -3.54370678627451e-01 -1.80501317941176e-01 -4.4140618254902e-01 -4.54270822156863e-01 -4.22332394117647e-01 -4.02884115098039e-01 -4.33612657843137e-01 -4.5663628254902e-01 -5.9574648627451e-01 -6.19731930392157e-01 -4.32885310980392e-01 -6.73741136862745e-01 -6.1194087745098e-01 -4.03219791372549e-01 -4.10463241960784e-01 -5.92150985098039e-01 -3.78278490588235e-01 -4.41447754509804e-01 -6.69228540784314e-01 -7.21137001568627e-01 -7.2068229e-01 -7.45726853921569e-01
"WALKING" 17 2.72341855245902e-01 -1.84875403339344e-02 -1.09792122032787e-01 -3.1950017295082e-01 -1.75797885542623e-02 -2.65824489180328e-01 9.2811236852459e-01 -1.79927382704918e-01 -1.90265949622951e-01 -9.80983351639344e-01 -9.68613202622951e-01 -9.56903248196721e-01 7.73188580032787e-02 1.30098548360656e-02 2.43753334442623e-02 -3.55492635409836e-01 -9.35385034e-02 -5.34303311639344e-01 -9.22265519180328e-03 -8.39773343770492e-02 7.57132656704918e-02 -4.7981351295082e-01 -4.54932903934426e-01 -3.86044435409836e-01 -1.09959237927869e-01 -3.79251328622951e-02 -5.13807166754098e-02 -4.31296148196721e-01 -5.60203489016393e-01 -5.24422887377049e-01 -1.51151487704918e-01 -4.61837866885246e-01 -1.51151487704918e-01 -4.61837866885246e-01 -3.01093269180328e-01 -2.75672786229508e-01 -3.35009836885246e-01 -5.22494763606557e-01 -5.17167440655738e-01 -5.3970849147541e-01 -3.60991674918033e-01 -6.50267622126229e-02 -3.82832802295082e-01 -3.04806274098361e-01 -5.56137930852459e-02 -2.62391594918033e-01 -4.23446094590164e-01 -1.94232721737705e-01 -5.23427055737705e-01 -3.43866129016393e-01 -4.70379377672131e-02 -5.43872996229508e-01 -4.0771670852459e-01 -4.90166286557377e-01 -3.98809217540984e-01 -5.04849290819672e-01 -4.39238787704918e-01 -4.38768699508197e-01 -4.29380043442623e-01 -5.65162507704918e-01 -3.35938891803279e-01 -2.11231860180328e-01 -5.18618058688525e-01 -6.15320077704918e-01 -5.82711859672131e-01 -5.20385479180328e-01
"WALKING" 18 2.73887758571429e-01 -1.78023631866071e-02 -1.04218315464286e-01 -3.7600552125e-01 -2.27005874892857e-01 -4.28348061071429e-01 9.2386524875e-01 -2.54317085892857e-01 -6.09313415892857e-02 -9.83010882678571e-01 -9.75311658928571e-01 -9.7248384875e-01 7.67524278392857e-02 2.82745481892857e-02 1.0685091e-02 -3.68056913928571e-01 -3.20158763392857e-01 -6.33325860714286e-01 -3.99399716026786e-02 -6.13727362975e-02 9.44718394625e-02 -7.044397775e-01 -4.96431539642857e-01 -5.11417204821429e-01 -9.66435295642857e-02 -4.33771125875e-02 -5.02631568175e-02 -5.78133968392857e-01 -6.94925789464286e-01 -6.63259579285714e-01 -2.87908078035714e-01 -4.60346465357143e-01 -2.87908078035714e-01 -4.60346465357143e-01 -3.79269262142857e-01 -4.2541866125e-01 -5.00471147857143e-01 -6.0851009125e-01 -6.36485896964286e-01 -7.26591779107143e-01 -3.7147515625e-01 -2.4360627125e-01 -4.8977105125e-01 -3.78068199285714e-01 -2.67273644642857e-01 -4.39861578035714e-01 -4.14797154464286e-01 -3.61908549464286e-01 -6.01147246785714e-01 -3.75992795357143e-01 -3.20264113035714e-01 -6.64327149285714e-01 -6.09673434464286e-01 -5.70898150714286e-01 -5.38152344821429e-01 -7.34901390178571e-01 -4.60890661785714e-01 -5.4840977125e-01 -4.24386734107143e-01 -5.65563056964286e-01 -4.1403775125e-01 -4.44453486071429e-01 -6.20331394285714e-01 -6.68908146607143e-01 -7.10596311071429e-01 -7.69408385535714e-01
"WALKING" 19 2.73931172307692e-01 -1.91773587903846e-02 -1.22736673192308e-01 -4.89049407963462e-02 1.81801561185577e-01 -1.3947794235e-01 9.35222559230769e-01 -2.233381e-01 -8.98428797307692e-02 -9.698614625e-01 -9.58651200384615e-01 -9.29187930961539e-01 8.22246284461538e-02 1.44113482019523e-02 -3.27528722288462e-02 1.10306729315577e-01 8.09271194038462e-02 -1.79390497475e-01 -2.74970979894231e-02 -7.51569333730769e-02 7.98106981923077e-02 -2.64357957923077e-02 -1.14406108840577e-01 -1.04202986482692e-01 -8.32353261384615e-02 -3.07128442115385e-02 -6.03091962115385e-02 8.01186523134615e-02 -2.91594827626923e-01 -2.13494065344231e-01 6.48173438653846e-02 -9.93927171359615e-02 6.48173438653846e-02 -9.93927171359615e-02 1.09450990201923e-01 3.56558788076923e-02 1.00045071430769e-01 -2.18463165461538e-02 -1.64699977592308e-01 -2.71487480103846e-01 -2.99815666923077e-02 1.69258575663077e-01 -1.04423357596154e-01 -5.78820787019231e-02 1.12615077990385e-01 -2.33872331063462e-01 3.36380997853846e-02 1.07318703980769e-02 -1.29367902596154e-01 9.08366492173077e-02 8.54010732076923e-02 -2.27829841936346e-01 2.28142361865385e-01 -9.73549846596154e-02 -1.050470716e-02 -1.08388809533846e-01 -1.33010285461538e-01 -2.20271190807692e-01 3.22272296217308e-02 -3.24793406057692e-01 7.30179928688462e-02 -2.22869586038462e-02 -9.52460452365385e-02 -1.41598402309615e-01 -2.62442822846154e-01 -3.36148733e-01
"WALKING" 20 2.72589336470588e-01 -2.1199992245098e-02 -1.13539477098039e-01 -2.08342792019608e-01 4.89771808627451e-01 -2.28734217372549e-01 8.99965205686274e-01 -3.44443913137255e-01 -3.5130214e-02 -9.70327266470588e-01 -9.62003383529412e-01 -9.53850439607843e-01 8.41234323137255e-02 -2.10619558882353e-02 6.34457223529412e-03 -9.0645041854902e-02 2.44310894098039e-01 -3.87664584313725e-01 -2.34104225980392e-02 -7.4105054612549e-02 8.51359929294118e-02 -2.3294061427451e-01 8.58321519372549e-02 -1.65748467372549e-01 -6.79992365372549e-02 -5.14175758627451e-02 -5.49273707529412e-02 -2.53227445431373e-01 -1.27554090666667e-01 -2.2704432732549e-01 3.9402280578902e-02 -1.56930391921569e-01 3.9402280578902e-02 -1.56930391921569e-01 -4.29359302764706e-02 2.10765716843137e-02 6.86275147882353e-02 -3.67853189588235e-02 -1.94893253196078e-01 -1.49864146847059e-01 -1.47404272166667e-01 4.03465950921569e-01 -2.72213861705882e-01 -2.34985644352941e-01 4.38436341294118e-01 -2.6649772672549e-01 -1.38717234372549e-01 1.57933952294118e-01 -3.4599447627451e-01 -1.22237205541176e-01 2.55614062961569e-01 -4.27690451960784e-01 -9.36248686019608e-02 3.10145965868627e-02 -1.08892495684314e-01 -2.79931528352941e-01 1.07704805445098e-01 -2.64957205764706e-01 -3.53341793921569e-03 -3.89934004313725e-01 5.45269493972549e-02 -3.10650270227451e-02 -5.20065599062745e-02 -1.96210236058824e-01 -1.80365335498431e-01 -1.71975765239216e-01
"WALKING" 21 2.79183526730769e-01 -1.81610317526923e-02 -1.04319332403846e-01 -2.97814843538462e-01 5.40880509209615e-02 -1.6868872575e-01 8.62524800961538e-01 -3.70984549423077e-01 -2.20947960192308e-01 -9.69576355384615e-01 -9.64144520576923e-01 -9.74939388076923e-01 7.82251820211538e-02 2.35197553846154e-03 -1.01813421307692e-02 -1.14888873837692e-01 -3.47143855729423e-02 -4.25142604807692e-01 -4.59323393842308e-02 -5.90294439942308e-02 9.83715930038462e-02 -4.32232883846154e-01 -3.97892316730769e-01 -3.11875599423077e-01 -8.68767709153846e-02 -5.15650260576923e-02 -6.21192104076923e-02 -2.38908311384615e-01 -4.82854309807692e-01 -4.94927657115385e-01 -1.23455661519231e-01 -2.99709752173077e-01 -1.23455661519231e-01 -2.99709752173077e-01 -1.48138991523077e-01 -8.38487968942308e-02 -2.84775644807692e-01 -4.08304434423077e-01 -4.26930725e-01 -4.50369988846154e-01 -2.73496158519231e-01 3.38465813711538e-02 -3.00309066730769e-01 -3.08547185288462e-01 -2.56294245192308e-03 -1.64961027194231e-01 -2.00442011365385e-01 -1.12564739084615e-01 -4.05700157884615e-01 -1.07412802661538e-01 -1.48415165923077e-02 -4.43563412692308e-01 -2.46657382884615e-01 -3.71744086730769e-01 -2.83262474865385e-01 -4.91859244230769e-01 -4.19400879423077e-01 -3.85505359038462e-01 -2.51266388923077e-01 -4.38149791153846e-01 -1.44009889665385e-01 -1.86734409634615e-02 -4.09516081153846e-01 -5.12249343076923e-01 -4.995972025e-01 -4.29323466346154e-01
"WALKING" 22 2.7886459e-01 -1.67213607957174e-02 -1.07112510934783e-01 -8.65921919565217e-03 1.00384246321739e-01 -2.13351968804348e-01 9.36096410434783e-01 -2.59644937173913e-01 2.33780056086957e-02 -9.69643448043478e-01 -9.63639340217391e-01 -9.55147847391304e-01 6.27777634002174e-02 3.56746339782609e-02 4.43691445434783e-03 3.58787094391304e-02 2.25542290191304e-01 -3.13155902608696e-01 7.771571e-04 -9.60880731804348e-02 7.75266594847826e-02 -3.18537865869565e-01 -4.86322106521739e-01 -1.51439515130435e-01 -1.32977562363043e-01 -3.21910702173913e-02 -5.69812455608696e-02 -2.26656401521739e-01 -6.51875468913043e-01 -2.34278150891304e-01 7.22419121669565e-02 -1.61591787478261e-01 7.22419121669565e-02 -1.61591787478261e-01 2.291996735e-02 1.11532924945652e-01 -2.10608043717391e-01 -3.90775683913043e-01 -4.61999528913043e-01 -5.03106312391304e-01 -9.94928588891304e-02 1.45367520371739e-01 -2.5521651373913e-01 2.43958191369565e-02 3.86841059347826e-03 -2.53643608304348e-01 -3.67047077608696e-02 1.59995613695652e-01 -2.81973435652174e-01 1.80047785304348e-02 2.13423556139739e-01 -3.43195610652174e-01 -1.44648652152174e-01 -5.01176901956522e-01 -8.3501182326087e-02 -3.74496318695652e-01 -4.81624411086957e-01 -2.53173876956522e-01 -2.41584964891304e-02 -3.81399308043478e-01 6.59727285e-02 1.58286745226087e-01 -4.38378722826087e-01 -4.64019127391304e-01 -5.53946121521739e-01 -4.76405270434783e-01
"WALKING" 23 2.73211884237288e-01 -1.83618711932203e-02 -1.13382994084746e-01 -3.13521773389831e-01 -1.19020586510678e-01 1.64220685383051e-01 9.39809688644068e-01 -1.6176137e-01 -1.60763360338983e-01 -9.77230903898305e-01 -9.66550706949153e-01 -9.32981341864407e-01 9.87319085964407e-02 1.48955926864407e-02 -1.90810641525424e-03 -2.29328122305085e-01 -8.05017337711864e-02 -2.93115056033898e-02 -6.31156870355932e-02 -6.40197920966102e-02 1.0770045065339e-01 -4.94322648644068e-01 2.5945722920339e-01 -2.09634887972881e-01 -5.78128239067797e-02 -5.16704755661017e-02 -9.03002524369492e-02 -3.63969434576271e-01 2.95945926186441e-01 -3.74456768135593e-01 -9.88770198220339e-02 -2.09989354570847e-01 -9.88770198220339e-02 -2.09989354570847e-01 -6.70819655881356e-02 -2.68194363050847e-02 -1.20968259523729e-02 1.63346451623729e-01 1.15305410508475e-02 2.50173204117966e-01 -2.75404187920339e-01 -7.24367317966102e-02 8.14081078542373e-02 -3.29807279830508e-01 -2.02524061966102e-01 1.161434407e-01 -2.90410454881356e-01 -1.55488720747458e-01 -5.72021324745763e-02 -2.35172990305085e-01 -6.09753095355932e-02 -6.23647528983051e-03 -3.37619203050847e-01 1.95569461920339e-01 -1.94970369294915e-01 -5.45051691694915e-01 2.86581518449153e-01 -2.87820868152542e-01 -9.42606311677966e-02 -4.07577515762712e-01 -1.80705701559322e-02 -4.57372334118644e-02 1.85078207383051e-01 -6.1476584759322e-02 1.46618569064407e-01 2.87834616098305e-01
"WALKING" 24 2.76980816034483e-01 -2.25446400534483e-02 -1.10595952913793e-01 -4.7076236637931e-01 -1.54127498163793e-01 -2.88840016206897e-01 9.5970108137931e-01 -1.15116241810345e-01 -1.40910029827586e-01 -9.83132400344828e-01 -9.62578844310345e-01 -9.62822966551724e-01 7.31938975362069e-02 1.21254591034483e-02 -1.16401387758621e-02 -4.85863255344828e-01 -3.02220161206897e-01 -4.91189466034483e-01 -5.45126870724138e-02 -6.58435879913793e-02 9.72006320344828e-02 -5.80597373275862e-01 -4.87166280172414e-01 -3.96154003275862e-01 -6.25311679982759e-02 -5.02895008551724e-02 -7.39835516362069e-02 -4.90773455517241e-01 -5.14246569655172e-01 -5.57968202931034e-01 -2.99983613965517e-01 -4.8106401862069e-01 -2.99983613965517e-01 -4.8106401862069e-01 -3.99722201034483e-01 -4.09824562586207e-01 -4.03064156896552e-01 -5.63863212586207e-01 -5.07824745862069e-01 -5.56022765862069e-01 -4.92419802586207e-01 -2.03193741396552e-01 -3.44493013448276e-01 -4.62733639137931e-01 -1.82766476862069e-01 -3.14646918448276e-01 -5.09628168793103e-01 -3.52829307068966e-01 -4.69920224310345e-01 -5.07640734482759e-01 -2.94353545672414e-01 -5.11115619482759e-01 -4.68295081206897e-01 -4.79841432931034e-01 -3.9144792137931e-01 -6.16915839310345e-01 -4.95896271896552e-01 -4.53337858448276e-01 -4.34618912068966e-01 -5.90265845517241e-01 -4.18641046896552e-01 -4.0297998362069e-01 -5.34509163793103e-01 -6.68032801896552e-01 -5.71594392068966e-01 -5.67447731896552e-01
"WALKING" 25 2.78992759054054e-01 -1.86477624716216e-02 -1.08737636297297e-01 -5.96007443513514e-01 -1.61852411581081e-01 -4.37133403243243e-01 9.37483114459459e-01 -1.27315870743243e-01 1.88416273486486e-01 -9.79499263243243e-01 -9.65093441081081e-01 -9.44995731216216e-01 7.21720712281081e-02 3.51115201418919e-03 -3.35098680675676e-03 -6.07620931621622e-01 -3.82619718513514e-01 -6.75601403648649e-01 -1.56305378067568e-02 -8.20768065347297e-02 8.67868736891892e-02 -4.01158753783784e-01 -6.04032097432432e-01 -5.62775245405405e-01 -1.02377269321622e-01 -3.98986518064865e-02 -5.12696224225676e-02 -5.07957094054054e-01 -7.99635384189189e-01 -6.59576163108108e-01 -4.0528943e-01 -5.65601466081081e-01 -4.0528943e-01 -5.65601466081081e-01 -5.38291424594595e-01 -5.42870062567568e-01 -3.94362401351351e-01 -4.89809386081081e-01 -6.78466069054054e-01 -7.57032544864865e-01 -6.09038908918919e-01 -2.51880271094595e-01 -5.33563220540541e-01 -5.91449956486486e-01 -1.70313804039189e-01 -4.30624587162162e-01 -6.25595376891892e-01 -4.3445519972973e-01 -6.59286392837838e-01 -6.24145724594595e-01 -3.67760098378378e-01 -6.90413386081081e-01 -4.11909719594595e-01 -6.78750350135135e-01 -5.61322950945946e-01 -4.06678108108108e-01 -5.67201282027027e-01 -6.03544209459459e-01 -5.66060023108108e-01 -6.32927475540541e-01 -5.64591342162162e-01 -5.1900424972973e-01 -5.62733252702703e-01 -5.29262243378378e-01 -7.70300895540541e-01 -7.5738578027027e-01
"WALKING" 26 2.79264443728814e-01 -1.54259586949153e-02 -1.08927011474576e-01 -3.40185527559322e-01 -1.36351391645763e-01 -3.33486502542373e-01 9.60647754576271e-01 -1.33922185084746e-01 1.08738699508475e-01 -9.80055651016949e-01 -9.69040314237288e-01 -9.66231561694915e-01 6.52303740728813e-02 1.96712144372881e-02 -6.18305784355932e-03 -3.28452881355932e-01 -2.61863589338983e-01 -3.97483516101695e-01 -3.34085938813559e-03 -8.41507651508475e-02 8.51069247830508e-02 -4.92885711355932e-01 -5.7573544779661e-01 -3.54549059491525e-01 -9.9411456038983e-02 -4.56538283033898e-02 -4.92240545355932e-02 -4.17438636101695e-01 -5.87000110847458e-01 -4.85543001525424e-01 -2.23399171830508e-01 -4.21848313898305e-01 -2.23399171830508e-01 -4.21848313898305e-01 -2.90758024915254e-01 -2.79350754237288e-01 -3.92092024067797e-01 -5.38329286101695e-01 -5.1239882559322e-01 -6.03468672372881e-01 -3.21959549661017e-01 -1.46702156576271e-01 -3.3953964559322e-01 -3.4799792561017e-01 -1.85725832305085e-01 -3.84445322372881e-01 -3.6422676440678e-01 -2.98531982474576e-01 -3.98673189830508e-01 -3.51065957627119e-01 -2.71952157220339e-01 -3.96530418305085e-01 -3.68112905762712e-01 -5.6182776559322e-01 -3.18516813050847e-01 -5.32999609491525e-01 -5.87939604576271e-01 -4.26232090508475e-01 -3.79836742711864e-01 -5.37183967118644e-01 -2.93358341186441e-01 -2.68948465423729e-01 -5.51927613050847e-01 -6.0946621661017e-01 -6.19461036101695e-01 -6.12930343220339e-01
"WALKING" 27 2.76849485438596e-01 -1.66478783221912e-02 -1.12822289263158e-01 -3.48475560526316e-01 -1.87301214964912e-01 -2.97318273508772e-01 9.44759287368421e-01 -1.87497034561404e-01 -1.26210937305263e-01 -9.79866136842105e-01 -9.73792999824561e-01 -9.56593490526316e-01 6.84331971807018e-02 1.61230290877193e-03 -2.0752327245614e-02 -3.16184021578947e-01 -1.04090459225439e-01 -4.01188539824561e-01 -8.558835714e-02 -3.65348163649123e-02 1.18267750196491e-01 -6.06860248596491e-01 -5.29865057894737e-01 -2.50120409298246e-01 -7.86163508824035e-02 -4.76974404561403e-02 -6.50247552701754e-02 -5.23256879298246e-01 -6.34105502807017e-01 -4.26346962631579e-01 -2.38853875263158e-01 -4.07355787017544e-01 -2.38853875263158e-01 -4.07355787017544e-01 -2.30500549298246e-01 -2.66138940350877e-01 -3.96638753684211e-01 -4.82452355789474e-01 -5.62587199473684e-01 -6.18718628596491e-01 -3.08702374385965e-01 -1.3678354122807e-01 -3.12372595438596e-01 -3.65256349298246e-01 -2.67741550175439e-01 -3.45515217192982e-01 -3.45482736842105e-01 -1.94767362438596e-01 -3.82617091578947e-01 -3.46610413333333e-01 -6.55179027631579e-02 -4.17957993859649e-01 -4.98017935263158e-01 -5.34724231403509e-01 -3.18182379824561e-01 -6.42349125614035e-01 -5.30943838421053e-01 -2.97847512280702e-01 -3.27229405789474e-01 -5.50392604912281e-01 -2.59934013157895e-01 -2.79732022017544e-01 -5.19451704035088e-01 -5.46888146491228e-01 -6.23288199649123e-01 -6.39242384210526e-01
"WALKING" 28 2.81228223888889e-01 -1.56759722981481e-02 -1.03714705396296e-01 -2.93003522222222e-01 -1.17886186425926e-01 -3.00928395925926e-01 9.42930275555556e-01 -2.29316151481481e-01 -1.25912861222222e-01 -9.76693902592593e-01 -9.68780859814815e-01 -9.44225031851852e-01 9.31122231851852e-02 2.26486602722222e-02 -7.62915201666667e-03 -3.35700184259259e-01 -2.20123120851852e-01 -5.37470471666667e-01 -1.05896207861111e-01 -1.72822168012963e-02 1.16065910925926e-01 -5.03798624074074e-01 -4.97684006666667e-01 -2.42601384618519e-01 -9.2974671262963e-02 -5.15394449611111e-02 -5.93552479814815e-02 -3.99417082777778e-01 -6.39018554444444e-01 -4.40927899259259e-01 -1.806660203e-01 -3.9269402e-01 -1.806660203e-01 -3.9269402e-01 -2.99223359444444e-01 -3.90449724259259e-01 -3.10775945814815e-01 -4.60511661296296e-01 -5.46248758518519e-01 -5.79861194259259e-01 -2.80062182962963e-01 -1.27912276044444e-01 -3.56337638518519e-01 -2.98832423148148e-01 -1.68789019540741e-01 -3.26046195925926e-01 -3.6260198037037e-01 -2.94548344814815e-01 -4.98754491111111e-01 -3.67116416481481e-01 -1.91757503603704e-01 -5.74579748518519e-01 -3.74681071666667e-01 -5.0468173962963e-01 -2.55029045018519e-01 -5.45480217777778e-01 -4.97470739444444e-01 -3.08243390425926e-01 -3.52156841666667e-01 -5.11573670555556e-01 -3.60811456296296e-01 -4.36273009814815e-01 -5.14602424814815e-01 -5.16811574074074e-01 -5.95965103703704e-01 -5.89071730555556e-01
"WALKING" 29 2.71999916792453e-01 -1.62915600588679e-02 -1.06632427301887e-01 -1.74337940226415e-01 -9.17540612869811e-02 -2.42828038264151e-01 9.6237438509434e-01 -1.27318078679245e-01 9.55792142264151e-02 -9.78253538867925e-01 -9.75272848113208e-01 -9.45981437169811e-01 8.53743348528302e-02 2.23870454150943e-02 9.41547304716981e-03 -2.2143354279434e-01 -8.7174644469434e-02 -4.61758009811321e-01 -7.95668167188679e-03 -8.1960153154717e-02 8.56852236188679e-02 -5.98868670943396e-01 -1.81802636566038e-01 -4.30232441132075e-01 -1.0688830318283e-01 -4.79898124113208e-02 -3.92368986679245e-02 -3.95909621509434e-01 -5.87944298490566e-01 -5.04130088679245e-01 -9.55213393716981e-02 -2.62695063584906e-01 -9.55213393716981e-02 -2.62695063584906e-01 -2.40231677415094e-01 -1.33036273622642e-01 -2.8057326754717e-01 -3.58814096603774e-01 -5.06242118113208e-01 -6.12222937169811e-01 -1.35819505761321e-01 -3.49642325433962e-02 -2.79734839433962e-01 -1.90355976849057e-01 -1.82068539584906e-01 -2.83348100981132e-01 -2.10469887150943e-01 -8.80213408433962e-02 -3.94877826981132e-01 -3.07336669773585e-01 -1.55020660771698e-01 -5.29034897169811e-01 -4.31490048490566e-01 -3.62232316226415e-01 -3.97277495471698e-01 -6.54313559056604e-01 -9.41359695075472e-02 -4.94117483018868e-01 -2.35683305566038e-01 -3.93257505471698e-01 -1.08978206490566e-01 -1.69506499226415e-01 -4.16817853396226e-01 -4.29156830566038e-01 -6.28501115849057e-01 -6.18667722641509e-01
